268 Thu Sep 25 11:52:31 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
269 Fri Sep 26 09:03:39 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
269 Fri Sep 26 09:03:39 EDT 2014 interactive 10 Open:Active - 3 - - 99 0 99 0
269 Fri Sep 26 09:03:39 EDT 2014 forever 10 Open:Active - - - - 4 0 4 0
269 Fri Sep 26 09:03:39 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
269 Fri Sep 26 09:27:17 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
269 Fri Sep 26 09:27:17 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
269 Fri Sep 26 09:27:17 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
269 Fri Sep 26 09:27:17 EDT 2014 care 50 Open:Active - - - - 6 0 6 0
269 Fri Sep 26 09:27:17 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
269 Fri Sep 26 09:27:17 EDT 2014 priority 50 Open:Active - 10 - 1 711 686 25 0
269 Fri Sep 26 09:27:17 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
269 Fri Sep 26 09:27:17 EDT 2014 genepattern 40 Open:Active - - - - 30 0 30 0
269 Fri Sep 26 09:27:17 EDT 2014 gsa 35 Open:Active - - - - 25 0 25 0
269 Fri Sep 26 09:27:17 EDT 2014 neurolab 35 Open:Active - - - - 0 0 0 0
269 Fri Sep 26 09:27:17 EDT 2014 regevlab 35 Open:Active - 80 - - 262 42 220 0
269 Fri Sep 26 09:27:17 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
269 Fri Sep 26 09:27:17 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
269 Fri Sep 26 09:27:17 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
269 Fri Sep 26 09:27:17 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
269 Fri Sep 26 09:27:17 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
269 Fri Sep 26 09:27:17 EDT 2014 hour 30 Open:Active - 500 - - 120 12 108 0
269 Fri Sep 26 09:27:17 EDT 2014 week 30 Open:Active - 300 - - 3923 3071 847 5
269 Fri Sep 26 09:27:17 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
269 Fri Sep 26 09:27:17 EDT 2014 flower 30 Open:Active - 10 - - 1 0 1 0
269 Fri Sep 26 09:27:17 EDT 2014 forest 30 Open:Active - 100 - - 39 0 39 0
269 Fri Sep 26 09:27:17 EDT 2014 bhour 25 Open:Active - 200 - - 592 588 4 0
269 Fri Sep 26 09:27:17 EDT 2014 compbio-week 25 Open:Active - 1040 - - 45292 44451 841 0
269 Fri Sep 26 09:27:17 EDT 2014 bweek 20 Open:Active - 40 - - 99 96 3 0
269 Fri Sep 26 09:27:17 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
269 Fri Sep 26 09:27:17 EDT 2014 interactive 10 Open:Active - 3 - - 101 0 101 0
269 Fri Sep 26 09:27:17 EDT 2014 forever 10 Open:Active - - - - 4 0 4 0
269 Fri Sep 26 09:27:17 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
269 Fri Sep 26 10:47:19 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
269 Fri Sep 26 10:47:19 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
269 Fri Sep 26 10:47:19 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
269 Fri Sep 26 10:47:19 EDT 2014 care 50 Open:Active - - - - 6 0 6 0
269 Fri Sep 26 10:47:19 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
269 Fri Sep 26 10:47:19 EDT 2014 priority 50 Open:Active - 10 - 1 785 751 34 0
269 Fri Sep 26 10:47:19 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
269 Fri Sep 26 10:47:19 EDT 2014 genepattern 40 Open:Active - - - - 35 0 35 0
269 Fri Sep 26 10:47:19 EDT 2014 gsa 35 Open:Active - - - - 112 0 112 0
269 Fri Sep 26 10:47:19 EDT 2014 neurolab 35 Open:Active - - - - 0 0 0 0
269 Fri Sep 26 10:47:19 EDT 2014 regevlab 35 Open:Active - 80 - - 269 42 227 0
269 Fri Sep 26 10:47:19 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
269 Fri Sep 26 10:47:19 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
269 Fri Sep 26 10:47:19 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
269 Fri Sep 26 10:47:19 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
269 Fri Sep 26 10:47:19 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
269 Fri Sep 26 10:47:19 EDT 2014 hour 30 Open:Active - 500 - - 1025 701 324 0
269 Fri Sep 26 10:47:19 EDT 2014 week 30 Open:Active - 300 - - 4282 3426 848 8
269 Fri Sep 26 10:47:19 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
269 Fri Sep 26 10:47:19 EDT 2014 flower 30 Open:Active - 10 - - 1 0 1 0
269 Fri Sep 26 10:47:19 EDT 2014 forest 30 Open:Active - 100 - - 40 0 40 0
269 Fri Sep 26 10:47:19 EDT 2014 bhour 25 Open:Active - 200 - - 592 588 4 0
269 Fri Sep 26 10:47:19 EDT 2014 compbio-week 25 Open:Active - 1040 - - 44288 43459 829 0
269 Fri Sep 26 10:47:19 EDT 2014 bweek 20 Open:Active - 40 - - 99 96 3 0
269 Fri Sep 26 10:47:19 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
269 Fri Sep 26 10:47:19 EDT 2014 interactive 10 Open:Active - 3 - - 113 0 113 0
269 Fri Sep 26 10:47:19 EDT 2014 forever 10 Open:Active - - - - 4 0 4 0
269 Fri Sep 26 10:47:19 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
270 Sat Sep 27 17:13:13 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
270 Sat Sep 27 17:13:13 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
270 Sat Sep 27 17:13:13 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
270 Sat Sep 27 17:13:13 EDT 2014 care 50 Open:Active - - - - 6 0 6 0
270 Sat Sep 27 17:13:13 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
270 Sat Sep 27 17:13:13 EDT 2014 priority 50 Open:Active - 10 - 1 1018 986 32 0
270 Sat Sep 27 17:13:13 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
270 Sat Sep 27 17:13:13 EDT 2014 genepattern 40 Open:Active - - - - 13 0 13 0
270 Sat Sep 27 17:13:13 EDT 2014 gsa 35 Open:Active - - - - 28 0 28 0
270 Sat Sep 27 17:13:13 EDT 2014 neurolab 35 Open:Active - - - - 0 0 0 0
270 Sat Sep 27 17:13:13 EDT 2014 regevlab 35 Open:Active - 80 - - 153 42 111 0
270 Sat Sep 27 17:13:13 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
270 Sat Sep 27 17:13:13 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
270 Sat Sep 27 17:13:13 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
270 Sat Sep 27 17:13:13 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
270 Sat Sep 27 17:13:13 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
270 Sat Sep 27 17:13:13 EDT 2014 hour 30 Open:Active - 500 - - 46 11 35 0
270 Sat Sep 27 17:13:13 EDT 2014 week 30 Open:Active - 300 - - 1619 742 873 4
270 Sat Sep 27 17:13:13 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
270 Sat Sep 27 17:13:13 EDT 2014 flower 30 Open:Active - 10 - - 3 0 3 0
270 Sat Sep 27 17:13:13 EDT 2014 forest 30 Open:Active - 100 - - 24 0 24 0
270 Sat Sep 27 17:13:13 EDT 2014 bhour 25 Open:Active - 200 - - 124 124 0 0
270 Sat Sep 27 17:13:13 EDT 2014 compbio-week 25 Open:Active - 1040 - - 24161 23350 811 0
270 Sat Sep 27 17:13:13 EDT 2014 bweek 20 Open:Active - 40 - - 104 100 4 0
270 Sat Sep 27 17:13:13 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
270 Sat Sep 27 17:13:13 EDT 2014 interactive 10 Open:Active - 3 - - 105 0 105 0
270 Sat Sep 27 17:13:13 EDT 2014 forever 10 Open:Active - - - - 4 0 4 0
270 Sat Sep 27 17:13:13 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
271 Sun Sep 28 12:07:58 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
271 Sun Sep 28 12:07:58 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
271 Sun Sep 28 12:07:58 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
271 Sun Sep 28 12:07:58 EDT 2014 care 50 Open:Active - - - - 6 0 6 0
271 Sun Sep 28 12:07:58 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
271 Sun Sep 28 12:07:58 EDT 2014 priority 50 Open:Active - 10 - 1 914 894 20 0
271 Sun Sep 28 12:07:58 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
271 Sun Sep 28 12:07:58 EDT 2014 genepattern 40 Open:Active - - - - 9 0 9 0
271 Sun Sep 28 12:07:58 EDT 2014 gsa 35 Open:Active - - - - 85 0 85 0
271 Sun Sep 28 12:07:58 EDT 2014 neurolab 35 Open:Active - - - - 0 0 0 0
271 Sun Sep 28 12:07:58 EDT 2014 regevlab 35 Open:Active - 80 - - 83 2 81 0
271 Sun Sep 28 12:07:58 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
271 Sun Sep 28 12:07:58 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
271 Sun Sep 28 12:07:58 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
271 Sun Sep 28 12:07:58 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
271 Sun Sep 28 12:07:58 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
271 Sun Sep 28 12:07:58 EDT 2014 hour 30 Open:Active - 500 - - 136 11 125 0
271 Sun Sep 28 12:07:58 EDT 2014 week 30 Open:Active - 300 - - 574 73 500 1
271 Sun Sep 28 12:07:58 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
271 Sun Sep 28 12:07:58 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
271 Sun Sep 28 12:07:58 EDT 2014 forest 30 Open:Active - 100 - - 110 6 104 0
271 Sun Sep 28 12:07:58 EDT 2014 bhour 25 Open:Active - 200 - - 124 124 0 0
271 Sun Sep 28 12:07:58 EDT 2014 compbio-week 25 Open:Active - 1040 - - 2403 1338 1065 0
271 Sun Sep 28 12:07:58 EDT 2014 bweek 20 Open:Active - 40 - - 83 53 30 0
271 Sun Sep 28 12:07:58 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
271 Sun Sep 28 12:07:58 EDT 2014 interactive 10 Open:Active - 3 - - 110 0 110 0
271 Sun Sep 28 12:07:58 EDT 2014 forever 10 Open:Active - - - - 4 0 4 0
271 Sun Sep 28 12:07:58 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
272 Mon Sep 29 21:11:00 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
272 Mon Sep 29 21:11:00 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
272 Mon Sep 29 21:11:00 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
272 Mon Sep 29 21:11:00 EDT 2014 care 50 Open:Active - - - - 3 0 3 0
272 Mon Sep 29 21:11:00 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
272 Mon Sep 29 21:11:00 EDT 2014 priority 50 Open:Active - 10 - 1 941 908 33 0
272 Mon Sep 29 21:11:00 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
272 Mon Sep 29 21:11:00 EDT 2014 genepattern 40 Open:Active - - - - 16 0 16 0
272 Mon Sep 29 21:11:00 EDT 2014 gsa 35 Open:Active - - - - 64 0 64 0
272 Mon Sep 29 21:11:00 EDT 2014 neurolab 35 Open:Active - - - - 11 0 11 0
272 Mon Sep 29 21:11:00 EDT 2014 regevlab 35 Open:Active - 80 - - 98 2 72 24
272 Mon Sep 29 21:11:00 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
272 Mon Sep 29 21:11:00 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
272 Mon Sep 29 21:11:00 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
272 Mon Sep 29 21:11:00 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
272 Mon Sep 29 21:11:00 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
272 Mon Sep 29 21:11:00 EDT 2014 hour 30 Open:Active - 500 - - 46 18 28 0
272 Mon Sep 29 21:11:00 EDT 2014 week 30 Open:Active - 300 - - 43209 42524 680 5
272 Mon Sep 29 21:11:00 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
272 Mon Sep 29 21:11:00 EDT 2014 flower 30 Open:Active - 10 - - 3 0 3 0
272 Mon Sep 29 21:11:00 EDT 2014 forest 30 Open:Active - 100 - - 33 0 33 0
272 Mon Sep 29 21:11:00 EDT 2014 bhour 25 Open:Active - 200 - - 462 448 14 0
272 Mon Sep 29 21:11:00 EDT 2014 compbio-week 25 Open:Active - 1040 - - 1630 815 815 0
272 Mon Sep 29 21:11:00 EDT 2014 bweek 20 Open:Active - 40 - - 99 96 3 0
272 Mon Sep 29 21:11:00 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
272 Mon Sep 29 21:11:00 EDT 2014 interactive 10 Open:Active - 3 - - 115 0 115 0
272 Mon Sep 29 21:11:00 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
272 Mon Sep 29 21:11:00 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
272 Mon Sep 29 21:11:06 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
272 Mon Sep 29 21:11:06 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
272 Mon Sep 29 21:11:07 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
272 Mon Sep 29 21:11:07 EDT 2014 care 50 Open:Active - - - - 3 0 3 0
272 Mon Sep 29 21:11:07 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
272 Mon Sep 29 21:11:07 EDT 2014 priority 50 Open:Active - 10 - 1 941 908 33 0
272 Mon Sep 29 21:11:07 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
272 Mon Sep 29 21:11:07 EDT 2014 genepattern 40 Open:Active - - - - 16 0 16 0
272 Mon Sep 29 21:11:07 EDT 2014 gsa 35 Open:Active - - - - 63 0 63 0
272 Mon Sep 29 21:11:07 EDT 2014 neurolab 35 Open:Active - - - - 11 0 11 0
272 Mon Sep 29 21:11:07 EDT 2014 regevlab 35 Open:Active - 80 - - 98 2 72 24
272 Mon Sep 29 21:11:07 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
272 Mon Sep 29 21:11:07 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
272 Mon Sep 29 21:11:07 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
272 Mon Sep 29 21:11:07 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
272 Mon Sep 29 21:11:07 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
272 Mon Sep 29 21:11:07 EDT 2014 hour 30 Open:Active - 500 - - 46 18 28 0
272 Mon Sep 29 21:11:07 EDT 2014 week 30 Open:Active - 300 - - 43209 42524 680 5
272 Mon Sep 29 21:11:07 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
272 Mon Sep 29 21:11:07 EDT 2014 flower 30 Open:Active - 10 - - 3 0 3 0
272 Mon Sep 29 21:11:07 EDT 2014 forest 30 Open:Active - 100 - - 33 0 33 0
272 Mon Sep 29 21:11:07 EDT 2014 bhour 25 Open:Active - 200 - - 462 448 14 0
272 Mon Sep 29 21:11:07 EDT 2014 compbio-week 25 Open:Active - 1040 - - 1630 815 815 0
272 Mon Sep 29 21:11:07 EDT 2014 bweek 20 Open:Active - 40 - - 99 96 3 0
272 Mon Sep 29 21:11:07 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
272 Mon Sep 29 21:11:07 EDT 2014 interactive 10 Open:Active - 3 - - 116 0 116 0
272 Mon Sep 29 21:11:07 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
272 Mon Sep 29 21:11:07 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
272 Mon Sep 29 22:23:22 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
272 Mon Sep 29 22:23:22 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
272 Mon Sep 29 22:23:22 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
272 Mon Sep 29 22:23:22 EDT 2014 care 50 Open:Active - - - - 3 0 3 0
272 Mon Sep 29 22:23:22 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
272 Mon Sep 29 22:23:22 EDT 2014 priority 50 Open:Active - 10 - 1 939 902 37 0
272 Mon Sep 29 22:23:22 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
272 Mon Sep 29 22:23:22 EDT 2014 genepattern 40 Open:Active - - - - 17 0 17 0
272 Mon Sep 29 22:23:22 EDT 2014 gsa 35 Open:Active - - - - 46 0 46 0
272 Mon Sep 29 22:23:22 EDT 2014 neurolab 35 Open:Active - - - - 11 0 11 0
272 Mon Sep 29 22:23:22 EDT 2014 regevlab 35 Open:Active - 80 - - 98 2 72 24
272 Mon Sep 29 22:23:22 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
272 Mon Sep 29 22:23:22 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
272 Mon Sep 29 22:23:22 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
272 Mon Sep 29 22:23:23 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
272 Mon Sep 29 22:23:23 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
272 Mon Sep 29 22:23:23 EDT 2014 hour 30 Open:Active - 500 - - 24 15 9 0
272 Mon Sep 29 22:23:23 EDT 2014 week 30 Open:Active - 300 - - 43180 42425 745 10
272 Mon Sep 29 22:23:23 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
272 Mon Sep 29 22:23:23 EDT 2014 flower 30 Open:Active - 10 - - 1 0 1 0
272 Mon Sep 29 22:23:23 EDT 2014 forest 30 Open:Active - 100 - - 33 0 33 0
272 Mon Sep 29 22:23:23 EDT 2014 bhour 25 Open:Active - 200 - - 460 448 12 0
272 Mon Sep 29 22:23:23 EDT 2014 compbio-week 25 Open:Active - 1040 - - 1463 671 792 0
272 Mon Sep 29 22:23:23 EDT 2014 bweek 20 Open:Active - 40 - - 99 96 3 0
272 Mon Sep 29 22:23:23 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
272 Mon Sep 29 22:23:23 EDT 2014 interactive 10 Open:Active - 3 - - 109 0 109 0
272 Mon Sep 29 22:23:23 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
272 Mon Sep 29 22:23:23 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
272 Mon Sep 29 22:23:29 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
272 Mon Sep 29 22:23:29 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
272 Mon Sep 29 22:23:29 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
272 Mon Sep 29 22:23:29 EDT 2014 care 50 Open:Active - - - - 3 0 3 0
272 Mon Sep 29 22:23:29 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
272 Mon Sep 29 22:23:29 EDT 2014 priority 50 Open:Active - 10 - 1 939 902 37 0
272 Mon Sep 29 22:23:29 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
272 Mon Sep 29 22:23:29 EDT 2014 genepattern 40 Open:Active - - - - 17 0 17 0
272 Mon Sep 29 22:23:29 EDT 2014 gsa 35 Open:Active - - - - 46 0 46 0
272 Mon Sep 29 22:23:29 EDT 2014 neurolab 35 Open:Active - - - - 11 0 11 0
272 Mon Sep 29 22:23:29 EDT 2014 regevlab 35 Open:Active - 80 - - 98 2 72 24
272 Mon Sep 29 22:23:30 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
272 Mon Sep 29 22:23:30 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
272 Mon Sep 29 22:23:30 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
272 Mon Sep 29 22:23:30 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
272 Mon Sep 29 22:23:30 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
272 Mon Sep 29 22:23:30 EDT 2014 hour 30 Open:Active - 500 - - 24 15 9 0
272 Mon Sep 29 22:23:30 EDT 2014 week 30 Open:Active - 300 - - 43179 42424 745 10
272 Mon Sep 29 22:23:30 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
272 Mon Sep 29 22:23:30 EDT 2014 flower 30 Open:Active - 10 - - 1 0 1 0
272 Mon Sep 29 22:23:30 EDT 2014 forest 30 Open:Active - 100 - - 33 0 33 0
272 Mon Sep 29 22:23:30 EDT 2014 bhour 25 Open:Active - 200 - - 460 448 12 0
272 Mon Sep 29 22:23:30 EDT 2014 compbio-week 25 Open:Active - 1040 - - 1463 670 793 0
272 Mon Sep 29 22:23:30 EDT 2014 bweek 20 Open:Active - 40 - - 99 96 3 0
272 Mon Sep 29 22:23:30 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
272 Mon Sep 29 22:23:30 EDT 2014 interactive 10 Open:Active - 3 - - 110 0 110 0
272 Mon Sep 29 22:23:30 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
272 Mon Sep 29 22:23:30 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
273 Tue Sep 30 08:35:17 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
273 Tue Sep 30 08:35:17 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
273 Tue Sep 30 08:35:17 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
273 Tue Sep 30 08:35:17 EDT 2014 care 50 Open:Active - - - - 2 0 2 0
273 Tue Sep 30 08:35:17 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
273 Tue Sep 30 08:35:17 EDT 2014 priority 50 Open:Active - 10 - 1 957 929 28 0
273 Tue Sep 30 08:35:17 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
273 Tue Sep 30 08:35:17 EDT 2014 genepattern 40 Open:Active - - - - 16 1 15 0
273 Tue Sep 30 08:35:17 EDT 2014 gsa 35 Open:Active - - - - 21 0 21 0
273 Tue Sep 30 08:35:17 EDT 2014 neurolab 35 Open:Active - - - - 3 0 3 0
273 Tue Sep 30 08:35:17 EDT 2014 regevlab 35 Open:Active - 80 - - 542 378 140 24
273 Tue Sep 30 08:35:17 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
273 Tue Sep 30 08:35:17 EDT 2014 rnai 35 Open:Active - - - 10 1 0 1 0
273 Tue Sep 30 08:35:17 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
273 Tue Sep 30 08:35:17 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
273 Tue Sep 30 08:35:17 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
273 Tue Sep 30 08:35:17 EDT 2014 hour 30 Open:Active - 500 - - 54 36 18 0
273 Tue Sep 30 08:35:17 EDT 2014 week 30 Open:Active - 300 - - 42427 41678 744 5
273 Tue Sep 30 08:35:17 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
273 Tue Sep 30 08:35:17 EDT 2014 flower 30 Open:Active - 10 - - 1 0 1 0
273 Tue Sep 30 08:35:17 EDT 2014 forest 30 Open:Active - 100 - - 25 0 25 0
273 Tue Sep 30 08:35:17 EDT 2014 bhour 25 Open:Active - 200 - - 187 179 8 0
273 Tue Sep 30 08:35:17 EDT 2014 compbio-week 25 Open:Active - 1040 - - 607 0 607 0
273 Tue Sep 30 08:35:17 EDT 2014 bweek 20 Open:Active - 40 - - 98 94 4 0
273 Tue Sep 30 08:35:17 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
273 Tue Sep 30 08:35:17 EDT 2014 interactive 10 Open:Active - 3 - - 103 0 103 0
273 Tue Sep 30 08:35:17 EDT 2014 forever 10 Open:Active - - - - 3 0 3 0
273 Tue Sep 30 08:35:17 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
273 Tue Sep 30 08:35:31 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
273 Tue Sep 30 08:35:31 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
273 Tue Sep 30 08:35:31 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
273 Tue Sep 30 08:35:31 EDT 2014 care 50 Open:Active - - - - 2 0 2 0
273 Tue Sep 30 08:35:31 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
273 Tue Sep 30 08:35:31 EDT 2014 priority 50 Open:Active - 10 - 1 957 929 28 0
273 Tue Sep 30 08:35:31 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
273 Tue Sep 30 08:35:31 EDT 2014 genepattern 40 Open:Active - - - - 16 1 15 0
273 Tue Sep 30 08:35:31 EDT 2014 gsa 35 Open:Active - - - - 21 0 21 0
273 Tue Sep 30 08:35:31 EDT 2014 neurolab 35 Open:Active - - - - 3 0 3 0
273 Tue Sep 30 08:35:31 EDT 2014 regevlab 35 Open:Active - 80 - - 542 378 140 24
273 Tue Sep 30 08:35:31 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
273 Tue Sep 30 08:35:31 EDT 2014 rnai 35 Open:Active - - - 10 1 0 1 0
273 Tue Sep 30 08:35:31 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
273 Tue Sep 30 08:35:31 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
273 Tue Sep 30 08:35:31 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
273 Tue Sep 30 08:35:31 EDT 2014 hour 30 Open:Active - 500 - - 54 36 18 0
273 Tue Sep 30 08:35:31 EDT 2014 week 30 Open:Active - 300 - - 42426 41677 744 5
273 Tue Sep 30 08:35:31 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
273 Tue Sep 30 08:35:31 EDT 2014 flower 30 Open:Active - 10 - - 1 0 1 0
